DATASET = co2020 case challenge part
NAME = tools over vehicle days over vehicles over distance with 300 requests over 20 days

DAYS = 20
CAPACITY = 45
MAX_TRIP_DISTANCE = 17000
DEPOT_COORDINATE = 0

VEHICLE_COST = 1000
VEHICLE_DAY_COST = 400000
DISTANCE_COST = 1

TOOLS = 2
1	6	68	40000000
2	12	60	20000000

COORDINATES = 299
0	7410	5448
1	7550	6136
2	5505	6141
3	8836	6150
4	8655	6170
5	7638	6238
6	6788	6348
7	3985	6351
8	7549	6364
9	3848	6424
10	8240	6457
11	4382	6485
12	6919	6500
13	7918	6540
14	8557	6548
15	8680	6552
16	7480	6561
17	3890	6571
18	7550	6636
19	8631	6669
20	8716	6680
21	4129	6713
22	5817	6737
23	7192	6757
24	4130	6766
25	7687	6788
26	8352	6887
27	3985	6932
28	7458	6946
29	7724	6983
30	6359	4272
31	3940	7006
32	8769	7008
33	4114	7061
34	8018	7095
35	7246	7154
36	8998	7231
37	8813	7274
38	7273	7284
39	8216	7347
40	7767	7419
41	6588	7487
42	6362	4354
43	3914	7570
44	8247	7576
45	6389	7609
46	7694	7631
47	7716	7647
48	5733	7684
49	4323	4390
50	3533	7705
51	8544	7705
52	7196	7725
53	5429	7731
54	8410	7741
55	5950	7754
56	5832	7759
57	5429	7774
58	6877	7862
59	4127	7856
60	8300	7876
61	7083	7920
62	6955	7973
63	7514	7992
64	6888	8051
65	5971	8052
66	6370	8066
67	4690	3596
68	7581	8143
69	5896	8147
70	5936	8148
71	6904	8161
72	5908	8186
73	8776	8277
74	6711	8283
75	5650	8301
76	7174	8333
77	3877	8418
78	7578	8420
79	6868	8436
80	6123	8442
81	6018	8485
82	7180	8494
83	6391	8625
84	5651	8631
85	7750	8650
86	5649	8775
87	5657	8804
88	3543	3484
89	6788	8985
90	8201	9064
91	7816	5629
92	6705	9117
93	6678	9183
94	6597	9188
95	5893	9234
96	7574	9247
97	8790	6665
98	8389	9414
99	6914	9480
100	5105	9672
101	7058	4854
102	6238	8773
103	4016	3269
104	6577	8874
105	3154	4904
106	4180	2902
107	6503	2902
108	8774	6144
109	7935	6950
110	5293	3037
111	8102	9316
112	8752	5064
113	6632	21
114	6876	54
115	4039	5120
116	6717	115
117	4598	7143
118	8740	5152
119	6539	278
120	6467	306
121	4384	4541
122	6860	4543
123	7657	6145
124	6337	603
125	6460	634
126	3718	3280
127	4011	3344
128	8815	4981
129	6994	1670
130	6490	1677
131	7094	1733
132	6458	2050
133	5497	2058
134	5693	2073
135	5522	2085
136	8935	7467
137	1548	2169
138	6319	2204
139	4809	2300
140	2043	2355
141	6837	2511
142	6856	5539
143	4889	2584
144	4159	2611
145	2451	2615
146	4158	2649
147	8436	5556
148	5623	2725
149	7417	7569
150	3618	2760
151	3095	2805
152	369	2841
153	6425	2845
154	5408	2857
155	4779	2868
156	633	2890
157	3402	2897
158	3420	6225
159	8318	5596
160	6162	2933
161	5958	2959
162	5589	2993
163	6864	2994
164	4156	3000
165	2761	3028
166	6763	3033
167	5377	3049
168	2791	3067
169	4093	3113
170	2524	3117
171	3440	3126
172	4927	3141
173	5045	3146
174	6081	3158
175	6083	3209
176	6609	3237
177	6330	3240
178	4025	3256
179	5367	3650
180	6000	3282
181	4432	3304
182	2914	3309
183	4206	3336
184	6387	3337
185	4738	3362
186	4232	3371
187	5346	3377
188	5647	3388
189	5869	3390
190	6001	3502
191	9158	5043
192	8307	7706
193	4558	3563
194	4354	3569
195	5224	3633
196	6163	3645
197	7129	5512
198	4421	3734
199	5500	7741
200	6762	3774
201	1739	3785
202	9755	8636
203	6169	3977
204	5257	4007
205	3448	4039
206	5727	4070
207	3945	4135
208	6853	4160
209	7549	8337
210	5217	4168
211	3520	4190
212	6457	4206
213	8193	4232
214	4503	4235
215	7104	4246
216	4666	4272
217	8702	4285
218	4280	4286
219	8784	5826
220	8504	4308
221	3757	4360
222	8766	4385
223	7943	4390
224	4317	4396
225	3982	4433
226	8872	4436
227	7905	4452
228	4106	4467
229	8999	4468
230	4160	4479
231	4731	4557
232	5180	4561
233	3698	4590
234	2891	4592
235	8260	4607
236	4619	4627
237	3872	4629
238	8589	4682
239	7945	4682
240	8302	4721
241	3863	4728
242	3771	4758
243	8038	4758
244	8152	4773
245	8586	4779
246	5508	4783
247	8298	4796
248	5608	4800
249	5513	4806
250	3597	4887
251	2891	4892
252	5863	4894
253	8409	4916
254	8697	4929
255	3175	4981
256	7903	5026
257	8181	5038
258	8149	5047
259	3953	5055
260	5503	5084
261	4685	5143
262	7603	5212
263	4179	5214
264	8460	5216
265	8607	5283
266	4185	5301
267	7979	5337
268	4203	5363
269	7758	5392
270	3850	5404
271	5049	5458
272	5694	5489
273	8412	5501
274	8296	5501
275	4331	5508
276	8553	5515
277	5601	4033
278	9408	6042
279	7905	5638
280	9561	5715
281	9437	5720
282	4522	5735
283	7898	5740
284	7110	5755
285	7390	5777
286	8256	5780
287	7501	5798
288	7561	5811
289	8508	5831
290	3278	5841
291	9274	5859
292	8649	5877
293	5663	5888
294	8316	5910
295	9008	5945
296	9447	5996
297	8533	6115
298	8831	6121

REQUESTS = 300
1	22	15	18	1	1	3
2	71	6	7	1	1	1
3	26	15	17	1	2	1
4	271	12	13	2	1	3
5	244	7	9	3	2	3
6	277	2	5	2	2	3
7	3	12	14	3	2	3
8	188	6	8	1	2	1
9	232	9	11	2	1	2
10	73	8	11	2	2	1
11	29	8	9	1	1	2
12	115	17	18	1	1	2
13	280	5	6	2	2	1
14	30	13	16	3	2	1
15	251	5	8	2	1	2
16	285	2	3	1	1	3
17	229	11	12	2	1	2
18	116	5	7	1	1	2
19	161	5	6	3	2	1
20	211	7	10	3	2	1
21	99	2	4	2	1	1
22	261	1	3	3	2	3
23	174	9	12	2	2	1
24	34	1	3	2	2	1
25	138	1	2	3	1	3
26	180	7	8	1	2	3
27	296	7	10	2	2	1
28	163	7	8	3	2	1
29	196	7	10	3	1	1
30	245	12	15	1	1	1
31	122	1	4	2	2	3
32	151	3	4	1	1	3
33	270	10	11	3	2	3
34	201	1	2	1	2	3
35	141	10	12	2	2	2
36	68	12	15	3	2	2
37	241	17	19	1	2	3
38	214	1	4	1	2	3
39	217	6	7	3	2	1
40	294	5	7	2	1	2
41	250	2	5	1	2	2
42	6	15	18	1	1	1
43	65	13	14	3	2	2
44	268	11	12	2	1	3
45	88	14	16	3	2	1
46	54	10	13	2	2	2
47	105	9	10	2	2	3
48	101	9	11	2	1	2
49	218	11	12	1	1	1
50	120	2	5	3	2	1
51	139	5	7	3	2	1
52	80	7	8	2	1	2
53	169	4	7	3	2	2
54	190	3	6	3	1	1
55	224	3	6	2	1	3
56	2	8	10	3	2	1
57	84	12	15	2	1	2
58	10	11	12	3	1	3
59	137	15	17	3	2	3
60	171	13	14	1	1	1
61	136	13	14	3	2	1
62	20	6	9	3	1	3
